date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:01:20	88851/88851	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:20%20GMT	https://demos.hogash.com/dannys/product/meatball-nirvana/	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/product/meatball-nirvana/index.html	(from https://demos.hogash.com/dannys/)
15:01:20	150130/150130	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:19%20GMT	https://demos.hogash.com/dannys/?add-to-cart=266	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/index23de.html	(from https://demos.hogash.com/dannys/)
15:01:20	426/426	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:24%20GMT	http://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.eot	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.65.delayed	(from https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_dynamic.css?ver=1504169779)
15:01:20	151593/151593	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:23%20GMT	https://demos.hogash.com/dannys/?add-to-cart=272	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/indexba65.html	(from https://demos.hogash.com/dannys/)
15:01:21	2368/2368	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22940-550d2f011e2b9%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.eot	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.eot	(from https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_dynamic.css?ver=1504169779)
15:01:21	427/427	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:24%20GMT	http://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.woff	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.67.delayed	(from https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_dynamic.css?ver=1504169779)
15:01:21	148034/148034	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:24%20GMT	https://demos.hogash.com/dannys/page/2/	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/page/2/index.html	(from https://demos.hogash.com/dannys/)
15:01:21	2280/2280	---M--	200	added ('OK')	application/x-font-woff	etag:%228e8-550d2f011e2b9%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.woff	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.woff	(from https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_dynamic.css?ver=1504169779)
15:01:22	426/426	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:25%20GMT	http://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.ttf	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.69.delayed	(from https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_dynamic.css?ver=1504169779)
15:01:22	2204/2204	---M--	200	added ('OK')	application/x-font-ttf	etag:%2289c-550d2f011e2b9%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.ttf	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.ttf	(from https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_dynamic.css?ver=1504169779)
15:01:22	426/426	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:25%20GMT	http://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.svg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.svg	(from https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_dynamic.css?ver=1504169779)
15:01:22	4916/4916	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221334-550d2f011e2b9%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.svg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_fonts/icomoon/icomoon.svg	(from https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zn_dynamic.css?ver=1504169779)
15:01:22	468/468	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:26%20GMT	http://demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/262-layout.css?ver=38e65e1ba90e1c353fe5658315023d00	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/262-layout86eb.css	(from https://demos.hogash.com/dannys/home-2/)
15:01:23	40180/40180	---MCZ	200	added ('OK')	text/css	etag:W/%229cf4-55897c7159bd3%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/262-layout.css?ver=38e65e1ba90e1c353fe5658315023d00	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/262-layout86eb.css	(from https://demos.hogash.com/dannys/home-2/)
15:01:24	2240/2240	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Sep%202018%2013:01:27%20GMT	https://demos.hogash.com/dannys/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.hogash.com%2Fdannys%2Fhome-2%2F	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-json/oembed/1.0/embed0074.json	(from https://demos.hogash.com/dannys/home-2/)
15:01:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:27%20GMT	https://demos.hogash.com/dannys/?p=262	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/index7d69.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:24	2333/2333	---MCZ	200	added ('OK')	text/xml	date:Fri,%2021%20Sep%202018%2013:01:28%20GMT	https://demos.hogash.com/dannys/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.hogash.com%2Fdannys%2Fhome-2%2F&format=xml	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-json/oembed/1.0/embed3e81	(from https://demos.hogash.com/dannys/home-2/)
15:01:25	336350/336350	---M--	200	added ('OK')	image/jpeg	etag:%22521de-55148bd221434%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_18.jpg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_18.jpg	(from https://demos.hogash.com/dannys/home-2/)
15:01:26	468/468	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:28%20GMT	http://demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/277-layout.css?ver=ffb7a9847e0ead5863f03a6a2e80454a	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/277-layoutc075.css	(from https://demos.hogash.com/dannys/home-oblique/)
15:01:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:29%20GMT	https://demos.hogash.com/dannys/home-2/<br%20/><b>Notice</b>:%20%20WC_Cart::get_cart_url%20is%20<strong>deprecated</strong>%20since%20version%202.5!%20Use%20wc_get_cart_url%20instead.%20in%20<b>/home/demoshogash/public_html/wp-includes/functions.php</b>%20on%20line%20<b>3853</b><br%20/>https://demos.hogash.com/dannys/cart/	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-2/_br/__b_Notice_/b__%20%20WC_Cart__get_cart_url%20is%20_strong_deprecate/strong_%20since%20version%202.5!%20Use%20wc_get_cart_url/home/demoshogash/public_html/wp-includes/fun/index.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:26	112117/112117	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:30%20GMT	https://demos.hogash.com/dannys/home-2/?add-to-cart=269	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-2/index7bc6.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:26	110656/110656	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:29%20GMT	https://demos.hogash.com/dannys/home-2/?add-to-cart=270	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-2/index09ca.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:27	36432/36432	---MCZ	200	added ('OK')	text/css	etag:W/%228e50-55897d0816147%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/277-layout.css?ver=ffb7a9847e0ead5863f03a6a2e80454a	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/277-layoutc075.css	(from https://demos.hogash.com/dannys/home-oblique/)
15:01:28	112127/112127	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:31%20GMT	https://demos.hogash.com/dannys/home-2/?add-to-cart=267	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-2/index8c9f.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:29	2288/2288	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Sep%202018%2013:01:31%20GMT	https://demos.hogash.com/dannys/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.hogash.com%2Fdannys%2Fhome-oblique%2F	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-json/oembed/1.0/embeda4cc.json	(from https://demos.hogash.com/dannys/home-oblique/)
15:01:29	112144/112144	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:32%20GMT	https://demos.hogash.com/dannys/home-2/?add-to-cart=265	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-2/index058e.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:29	112135/112135	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:32%20GMT	https://demos.hogash.com/dannys/home-2/?add-to-cart=268	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-2/indexee06.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:29	112124/112124	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:33%20GMT	https://demos.hogash.com/dannys/home-2/?add-to-cart=251	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-2/indexa528.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:30	112138/112138	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:33%20GMT	https://demos.hogash.com/dannys/home-2/?add-to-cart=266	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-2/index23de.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:31	2383/2383	---MCZ	200	added ('OK')	text/xml	date:Fri,%2021%20Sep%202018%2013:01:34%20GMT	https://demos.hogash.com/dannys/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.hogash.com%2Fdannys%2Fhome-oblique%2F&format=xml	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-json/oembed/1.0/embed41f3	(from https://demos.hogash.com/dannys/home-oblique/)
15:01:31	112121/112121	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:34%20GMT	https://demos.hogash.com/dannys/home-2/?add-to-cart=272	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-2/indexba65.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:32	108546/108546	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Sep%202018%2013:01:35%20GMT	https://demos.hogash.com/dannys/home-2/page/2/	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-2/page/2/index.html	(from https://demos.hogash.com/dannys/home-2/)
15:01:32	577450/577450	---M--	200	added ('OK')	image/jpeg	etag:%228cfaa-55148c07cafa1%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_14.jpg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_14.jpg	(from https://demos.hogash.com/dannys/home-oblique/)
15:01:32	342085/342085	---M--	200	added ('OK')	image/jpeg	etag:%2253845-55148b708375c%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_15.jpg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_15.jpg	(from https://demos.hogash.com/dannys/home-oblique/)
15:01:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:35%20GMT	https://demos.hogash.com/dannys/?p=277	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/index9076.html	(from https://demos.hogash.com/dannys/home-oblique/)
15:01:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:36%20GMT	https://demos.hogash.com/dannys/home-oblique/<br%20/><b>Notice</b>:%20%20WC_Cart::get_cart_url%20is%20<strong>deprecated</strong>%20since%20version%202.5!%20Use%20wc_get_cart_url%20instead.%20in%20<b>/home/demoshogash/public_html/wp-includes/functions.php</b>%20on%20line%20<b>3853</b><br%20/>https://demos.hogash.com/dannys/cart/	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/home-oblique/_br/__b_Notice_/b__%20%20WC_Cart__get_cart_url%20is%20_strong_deprecate/strong_%20since%20version%202.5!%20Use%20wc_get_cart_url/home/demoshogash/public_html/wp-includ/index.html	(from https://demos.hogash.com/dannys/home-oblique/)
15:01:32	335771/335771	---M--	200	added ('OK')	image/jpeg	etag:%2251f9b-55148b67e4670%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_16.jpg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_16.jpg	(from https://demos.hogash.com/dannys/home-oblique/)
15:01:34	468/468	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:36%20GMT	http://demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/279-layout.css?ver=8d0645bc65752dfba44cb5887f4c8ae4	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/279-layout.7adeef.delayed	(from https://demos.hogash.com/dannys/menu/)
15:01:34	304417/304417	---M--	200	added ('OK')	image/jpeg	etag:%224a521-55148b78ae0fb%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_17.jpg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_17.jpg	(from https://demos.hogash.com/dannys/home-oblique/)
15:01:34	39937/39937	---MCZ	200	added ('OK')	text/css	etag:W/%229c01-55897d0cb5aff%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/279-layout.css?ver=8d0645bc65752dfba44cb5887f4c8ae4	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/279-layoutdeef.css	(from https://demos.hogash.com/dannys/menu/)
15:01:35	2230/2230	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Sep%202018%2013:01:38%20GMT	https://demos.hogash.com/dannys/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.hogash.com%2Fdannys%2Fmenu%2F	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-json/oembed/1.0/embed56d1.json	(from https://demos.hogash.com/dannys/menu/)
15:01:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:38%20GMT	https://demos.hogash.com/dannys/?p=279	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/index45c8.html	(from https://demos.hogash.com/dannys/menu/)
15:01:35	2323/2323	---MCZ	200	added ('OK')	text/xml	date:Fri,%2021%20Sep%202018%2013:01:39%20GMT	https://demos.hogash.com/dannys/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.hogash.com%2Fdannys%2Fmenu%2F&format=xml	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-json/oembed/1.0/embedbd54	(from https://demos.hogash.com/dannys/menu/)
15:01:36	416363/416363	---M--	200	added ('OK')	image/jpeg	etag:%2265a6b-55148c26e308a%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_09.jpg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_09.jpg	(from https://demos.hogash.com/dannys/menu/)
15:01:36	349552/349552	---M--	200	added ('OK')	image/jpeg	etag:%2255570-551480663e9c5%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_10.jpg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_10.jpg	(from https://demos.hogash.com/dannys/menu/)
15:01:36	324692/324692	---M--	200	added ('OK')	image/jpeg	etag:%224f454-5514805fafe12%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_11.jpg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_11.jpg	(from https://demos.hogash.com/dannys/menu/)
15:01:36	489339/489339	---M--	200	added ('OK')	image/jpeg	etag:%227777b-5514805946039%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_12.jpg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_12.jpg	(from https://demos.hogash.com/dannys/menu/)
15:01:38	468/468	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:40%20GMT	http://demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/278-layout.css?ver=39adee71787c31293f77bbac18747d60	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/278-layout356e.css	(from https://demos.hogash.com/dannys/menu-boxed/)
15:01:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:40%20GMT	https://demos.hogash.com/dannys/menu/<br%20/><b>Notice</b>:%20%20WC_Cart::get_cart_url%20is%20<strong>deprecated</strong>%20since%20version%202.5!%20Use%20wc_get_cart_url%20instead.%20in%20<b>/home/demoshogash/public_html/wp-includes/functions.php</b>%20on%20line%20<b>3853</b><br%20/>https://demos.hogash.com/dannys/cart/	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/menu/_br/__b_Notice_/b__%20%20WC_Cart__get_cart_url%20is%20_strong_deprecate/strong_%20since%20version%202.5!%20Use%20wc_get_cart_url/home/demoshogash/public_html/wp-includes/funct/index.html	(from https://demos.hogash.com/dannys/menu/)
15:01:38	224532/224532	---M--	200	added ('OK')	image/jpeg	etag:%2236d14-55148051af1e9%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_13.jpg	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/2017/05/img_13.jpg	(from https://demos.hogash.com/dannys/menu/)
15:01:38	36886/36886	---MCZ	200	added ('OK')	text/css	etag:W/%229016-5580a80dd31a1%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/278-layout.css?ver=39adee71787c31293f77bbac18747d60	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/278-layout356e.css	(from https://demos.hogash.com/dannys/menu-boxed/)
15:01:39	2278/2278	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Sep%202018%2013:01:42%20GMT	https://demos.hogash.com/dannys/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.hogash.com%2Fdannys%2Fmenu-boxed%2F	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-json/oembed/1.0/embedcefc.json	(from https://demos.hogash.com/dannys/menu-boxed/)
15:01:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:43%20GMT	https://demos.hogash.com/dannys/?p=278	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/index1641.html	(from https://demos.hogash.com/dannys/menu-boxed/)
15:01:40	2373/2373	---MCZ	200	added ('OK')	text/xml	date:Fri,%2021%20Sep%202018%2013:01:43%20GMT	https://demos.hogash.com/dannys/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.hogash.com%2Fdannys%2Fmenu-boxed%2F&format=xml	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-json/oembed/1.0/embed4145	(from https://demos.hogash.com/dannys/menu-boxed/)
15:01:40	468/468	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:43%20GMT	http://demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/276-layout.css?ver=3490621c283200f80bbe666fab0f6e02	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/276-layout0977.css	(from https://demos.hogash.com/dannys/reservation/)
15:01:40	23159/23159	---MCZ	200	added ('OK')	text/css	etag:W/%225a77-55883a1fb2d30%22	https://demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/276-layout.css?ver=3490621c283200f80bbe666fab0f6e02	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/uploads/sites/4/zion-builder/cache/276-layout0977.css	(from https://demos.hogash.com/dannys/reservation/)
15:01:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:44%20GMT	https://demos.hogash.com/dannys/menu-boxed/<br%20/><b>Notice</b>:%20%20WC_Cart::get_cart_url%20is%20<strong>deprecated</strong>%20since%20version%202.5!%20Use%20wc_get_cart_url%20instead.%20in%20<b>/home/demoshogash/public_html/wp-includes/functions.php</b>%20on%20line%20<b>3853</b><br%20/>https://demos.hogash.com/dannys/cart/	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/menu-boxed/_br/__b_Notice_/b__%20%20WC_Cart__get_cart_url%20is%20_strong_deprecate/strong_%20since%20version%202.5!%20Use%20wc_get_cart_url/home/demoshogash/public_html/wp-includes/index.html	(from https://demos.hogash.com/dannys/menu-boxed/)
15:01:41	2265/2265	---MCZ	200	added ('OK')	application/json	date:Fri,%2021%20Sep%202018%2013:01:44%20GMT	https://demos.hogash.com/dannys/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.hogash.com%2Fdannys%2Freservation%2F	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-json/oembed/1.0/embed2e1c.json	(from https://demos.hogash.com/dannys/reservation/)
15:01:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Sep%202018%2013:01:45%20GMT	https://demos.hogash.com/dannys/?p=276	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/index44be.html	(from https://demos.hogash.com/dannys/reservation/)
15:01:42	2358/2358	---MCZ	200	added ('OK')	text/xml	date:Fri,%2021%20Sep%202018%2013:01:45%20GMT	https://demos.hogash.com/dannys/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemos.hogash.com%2Fdannys%2Freservation%2F&format=xml	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-json/oembed/1.0/embeda87d	(from https://demos.hogash.com/dannys/reservation/)
15:01:42	1759/1759	---MCZ	200	added ('OK')	text/css	etag:W/%226df-56cc8123a83c0%22	https://demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/assets/css/booking-form.css?ver=4.9.8	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/assets/css/booking-form5010.css	(from https://demos.hogash.com/dannys/reservation/)
15:01:42	2113/2113	---MCZ	200	added ('OK')	text/css	etag:W/%22841-56cc8123ac628%22	https://demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/themes/default.css?ver=4.9.8	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/themes/default5010.css	(from https://demos.hogash.com/dannys/reservation/)
15:01:42	4218/4218	---MCZ	200	added ('OK')	text/css	etag:W/%22107a-56cc8123ac628%22	https://demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/themes/default.date.css?ver=4.9.8	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/themes/default.date5010.css	(from https://demos.hogash.com/dannys/reservation/)
15:01:43	1655/1655	---MCZ	200	added ('OK')	text/css	etag:W/%22677-56cc8123ac628%22	https://demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/themes/default.time.css?ver=4.9.8	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/themes/default.time5010.css	(from https://demos.hogash.com/dannys/reservation/)
15:01:43	8174/8174	---MCZ	200	added ('OK')	application/javascript	etag:W/%221fee-56cc8123af120%22	https://demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/picker.js?ver=4.9.8	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/picker5010.js	(from https://demos.hogash.com/dannys/reservation/)
15:01:43	12787/12787	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231f3-56cc8123aca10%22	https://demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/picker.date.js?ver=4.9.8	F:/Downloads/Webdesigns/Danny/Dannys/demos.hogash.com/dannys/wp-content/plugins/restaurant-reservations/lib/simple-admin-pages/lib/pickadate/picker.date5010.js	(from https://demos.hogash.com/dannys/reservation/)
